direction,prize_paper_field,citation_paper_field,prize_paper_subfield,citation_paper_subfield,prize_paper_domain,citation_paper_domain,count,sample_prize_paper_id,sample_prize_paper_title,sample_citation_paper_id,sample_citation_paper_title
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Neuroscience,Cell Biology,Neurology,Life Sciences,Life Sciences,1,W2027775552,SNAREpins: Minimal Machinery for Membrane Fusion,W1844745998,The function of tight junctions in maintaining differences in lipid composition between the apical and the basolateral cell surface domains of MDCK cells.
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Cell Biology,Neurology,Life Sciences,Health Sciences,8,W2027775552,SNAREpins: Minimal Machinery for Membrane Fusion,W2081287755,SNAP-25 Is Required for a Late Postdocking Step in Ca2+-dependent Exocytosis
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Nursing,Cell Biology,Nutrition and Dietetics,Life Sciences,Health Sciences,5,W1966446749,Secretion and cell-surface growth are blocked in a temperature-sensitive mutant of <i>Saccharomyces cerevisiae</i>,W1975305752,Subcellular distribution of yeast invertase isoenzymes
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Earth and Planetary Sciences,Cell Biology,Oceanography,Life Sciences,Physical Sciences,1,W2314460680,Über den Mechanismus der Oxydationsvorgänge,W2010890917,Über Verbrennung der Oxalsäure an Blutkohle und die Hemmung dieser Reaktion durch indifferente Narkotika
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Cell Biology,Organic Chemistry,Life Sciences,Physical Sciences,3,W2314460680,Über den Mechanismus der Oxydationsvorgänge,W1491901714,The Mode of Oxidation in the Animal Organism of Phenyl Derivatives of Fatty Acids. Part IV
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology","Pharmacology, Toxicology and Pharmaceutics",Cell Biology,Pharmaceutical Science,Life Sciences,Life Sciences,1,W2314460680,Über den Mechanismus der Oxydationsvorgänge,W2331361741,Mechanismus der Giftwirkung aromatischer Nitroverbindungen
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Arts and Humanities,Cell Biology,Philosophy,Life Sciences,Social Sciences,1,W2314460680,Über den Mechanismus der Oxydationsvorgänge,W2073406286,Über die Atmung der Froschmuskulatur
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Cell Biology,Physical and Theoretical Chemistry,Life Sciences,Physical Sciences,10,W2314460680,Über den Mechanismus der Oxydationsvorgänge,W1990808894,Über den Mechanismus der Oxydationsvorgänge
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Cell Biology,Physiology,Life Sciences,Health Sciences,1,W2034941135,ATP-dependent conjugation of reticulocyte proteins with the polypeptide required for protein degradation.,W1516397282,Studies on the Degradation of Tyrosine Aminotransferase in Hepatoma Cells in Culture
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Agricultural and Biological Sciences,Cell Biology,Plant Science,Life Sciences,Life Sciences,4,W2314460680,Über den Mechanismus der Oxydationsvorgänge,W2335750762,Über das Vorkommen der Fumarsäure im frischen Fleische.
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Cell Biology,"Radiology, Nuclear Medicine and Imaging",Life Sciences,Health Sciences,3,W2085680244,SNAP receptors implicated in vesicle targeting and fusion,W1594700207,"Antibodies, a laboratory manual"
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Cell Biology,Spectroscopy,Life Sciences,Physical Sciences,6,W2314460680,Über den Mechanismus der Oxydationsvorgänge,W1603935956,COMPARATIVE STUDIES OF THE MODE OF OXIDATION OF PHENYL DERIVATIVES OF FATTY ACIDS BY THE ANIMAL ORGANISM AND BY HYDROGEN PEROXIDE
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Materials Science,Cell Biology,"Surfaces, Coatings and Films",Life Sciences,Physical Sciences,1,W1971016259,"A protein assembly-disassembly pathway in vitro that may correspond to sequential steps of synaptic vesicle docking, activation, and fusion",W2071069136,Molecular Mechanisms and Forces Involved in the Adhesion and Fusion of Amphiphilic Bilayers
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Cell Biology,Surgery,Life Sciences,Health Sciences,4,W2314460680,Über den Mechanismus der Oxydationsvorgänge,W1605936672,Zur Lehre von der Wirkung der Salze
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Immunology and Microbiology,Cell Biology,Virology,Life Sciences,Life Sciences,5,W2027775552,SNAREpins: Minimal Machinery for Membrane Fusion,W2005780220,A trimeric structural domain of the HIV-1 transmembrane glycoprotein
prize_paper_references_citation_paper,Neuroscience,Agricultural and Biological Sciences,Cellular and Molecular Neuroscience,Animal Science and Zoology,Life Sciences,Life Sciences,3,W2004213037,Pre-Lumirhodopsin and the Bleaching of Visual Pigments,W3204706604,Chicken lumiand meta-iodopsin.
prize_paper_references_citation_paper,Neuroscience,Arts and Humanities,Cellular and Molecular Neuroscience,Archeology,Life Sciences,Social Sciences,1,W2004213037,Pre-Lumirhodopsin and the Bleaching of Visual Pigments,W2115294783,Spectra of sodium and potassium azide crystals coloured by ultra-violet and X -ray radiation
prize_paper_references_citation_paper,Neuroscience,Physics and Astronomy,Cellular and Molecular Neuroscience,Astronomy and Astrophysics,Life Sciences,Physical Sciences,1,W2097400197,The effect of sodium ions on the electrical activity of the giant axon of the squid,W1982415588,Protoplasmic action and nervous action
prize_paper_references_citation_paper,Neuroscience,Physics and Astronomy,Cellular and Molecular Neuroscience,"Atomic and Molecular Physics, and Optics",Life Sciences,Physical Sciences,6,W2105756791,THE MOLAR EXTINCTION OF RHODOPSIN,W1982873820,The photochemistry of vision
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Biochemistry,Life Sciences,Health Sciences,1,W2105756791,THE MOLAR EXTINCTION OF RHODOPSIN,W2140739054,GEOMETRICAL ISOMERS OF RETINENE
prize_paper_references_citation_paper,Neuroscience,Materials Science,Cellular and Molecular Neuroscience,Biomaterials,Life Sciences,Physical Sciences,1,W1593702539,Über die Geschwindigkeit der photochemischen Kohlensäurezersetzung in lebenden Zellen. II,W1585393445,Morphologie und Biologie der Algen
prize_paper_references_citation_paper,Neuroscience,Engineering,Cellular and Molecular Neuroscience,Biomedical Engineering,Life Sciences,Physical Sciences,10,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W1969954889,Spinal cord potentials generated by volleys in the large muscle afferents
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Cardiology and Cardiovascular Medicine,Life Sciences,Health Sciences,1,W2117059432,An analysis of the end‐plate potential recorded with an intra‐cellular electrode,W1984414919,Effect of current flow on the membrane potential of cardiac muscle
prize_paper_references_citation_paper,Neuroscience,"Biochemistry, Genetics and Molecular Biology",Cellular and Molecular Neuroscience,Cell Biology,Life Sciences,Life Sciences,5,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W2070091924,"Pharmacological experiments on mammalian voluntary muscle, in relation to the theory of chemical transmission"
prize_paper_references_citation_paper,Neuroscience,Neuroscience,Cellular and Molecular Neuroscience,Cellular and Molecular Neuroscience,Life Sciences,Life Sciences,57,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W2098749676,The recording of potentials from motoneurones with an intracellular electrode
prize_paper_references_citation_paper,Neuroscience,"Biochemistry, Genetics and Molecular Biology",Cellular and Molecular Neuroscience,Clinical Biochemistry,Life Sciences,Life Sciences,2,W2064008537,THE NATURAL-SELECTION THEORY OF ANTIBODY FORMATION,W1595704955,The Fate in Rabbits of Intravenously Injected I131-Iodoovalbumin
prize_paper_references_citation_paper,Neuroscience,Neuroscience,Cellular and Molecular Neuroscience,Cognitive Neuroscience,Life Sciences,Life Sciences,9,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W2416701261,AFTER-POTENTIALS AND EXCITABILITY OF SPINAL MOTONEURONES FOLLOWING ANTIDROMIC ACTIVATION
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Complementary and alternative medicine,Life Sciences,Health Sciences,1,W2047758880,Excitatory and inhibitory processes acting upon individual Purkinje cells of the cerebellum in cats,W2400408451,[Action potentials of giant neuronic soma (Aplysia)].
prize_paper_references_citation_paper,Neuroscience,Computer Science,Cellular and Molecular Neuroscience,Computational Theory and Mathematics,Life Sciences,Physical Sciences,1,W2004213037,Pre-Lumirhodopsin and the Bleaching of Visual Pigments,W2324029345,"Geometrical Isomerization of Vitamin A, Retinene and Retinene Oxime"
prize_paper_references_citation_paper,Neuroscience,Neuroscience,Cellular and Molecular Neuroscience,Developmental Neuroscience,Life Sciences,Life Sciences,1,W2047758880,Excitatory and inhibitory processes acting upon individual Purkinje cells of the cerebellum in cats,W2320983896,Epigenetic Regulations of GABAergic Neurotransmission: Relevance for Neurological Disorders and Epigenetic Therapy
prize_paper_references_citation_paper,Neuroscience,Environmental Science,Cellular and Molecular Neuroscience,Ecology,Life Sciences,Physical Sciences,1,W2064008537,THE NATURAL-SELECTION THEORY OF ANTIBODY FORMATION,W2433705742,The rate of inactivation of bacteriophage T4r in specific anti-serum.  I.  Salt effect.  II.  Cofactor.
prize_paper_references_citation_paper,Neuroscience,Agricultural and Biological Sciences,Cellular and Molecular Neuroscience,"Ecology, Evolution, Behavior and Systematics",Life Sciences,Life Sciences,7,W1593702539,Über die Geschwindigkeit der photochemischen Kohlensäurezersetzung in lebenden Zellen. II,W2475510032,Optima and Limiting Factors
prize_paper_references_citation_paper,Neuroscience,Engineering,Cellular and Molecular Neuroscience,Electrical and Electronic Engineering,Life Sciences,Physical Sciences,3,W2009667219,Improved patch-clamp techniques for high-resolution current recording from cells and cell-free membrane patches,W2075781344,Overturning and Anchoring of Monolayers
prize_paper_references_citation_paper,Neuroscience,Chemistry,Cellular and Molecular Neuroscience,Electrochemistry,Life Sciences,Physical Sciences,4,W1985940938,A quantitative description of membrane current and its application to conduction and excitation in nerve,W1976633614,The ionic movements during nervous activity
prize_paper_references_citation_paper,Neuroscience,Materials Science,Cellular and Molecular Neuroscience,"Electronic, Optical and Magnetic Materials",Life Sciences,Physical Sciences,2,W1985940938,A quantitative description of membrane current and its application to conduction and excitation in nerve,W1990323937,Currents carried by sodium and potassium ions through the membrane of the giant axon of <i>Loligo</i>
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Emergency Medicine,Life Sciences,Health Sciences,1,W2064008537,THE NATURAL-SELECTION THEORY OF ANTIBODY FORMATION,W2997630877,TYPE-SPECIFICITY OF “IMMUNOLOGICAL PARALYSIS” INDUCED IN MICE WITH PNEUMOCOCCAL TYPE II POLYSACCHARIDE
prize_paper_references_citation_paper,Neuroscience,Neuroscience,Cellular and Molecular Neuroscience,Endocrine and Autonomic Systems,Life Sciences,Life Sciences,1,W2047758880,Excitatory and inhibitory processes acting upon individual Purkinje cells of the cerebellum in cats,W602139546,Problems in Cerebellar Physiology
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,"Endocrinology, Diabetes and Metabolism",Life Sciences,Health Sciences,5,W2130799585,The identity of chemical and hormonal properties of the thyrotropin releasing hormone and pyroglutamyl-histidyl-proline amide,W2052484059,"Effect of Thyrotropin Releasing Factor (TRF) of Ovine, Bovine, Porcine and Human Origin on Thyrotropin Release<i>in Vitro</i>and<i>in Vivo</i>"
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Epidemiology,Life Sciences,Health Sciences,1,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W2031545828,Forces Driving The Respiratory Act: A Fundamental Concept of the Integration of Motor Activity
prize_paper_references_citation_paper,Neuroscience,Chemical Engineering,Cellular and Molecular Neuroscience,Filtration and Separation,Life Sciences,Physical Sciences,1,W1593702539,Über die Geschwindigkeit der photochemischen Kohlensäurezersetzung in lebenden Zellen. II,W2108727904,CXXXVIII.—The interaction of chlorine and hydrogen
prize_paper_references_citation_paper,Neuroscience,Agricultural and Biological Sciences,Cellular and Molecular Neuroscience,Food Science,Life Sciences,Life Sciences,1,W2004213037,Pre-Lumirhodopsin and the Bleaching of Visual Pigments,W2400027158,Photochemical and Stereochemical Properties of Carotenoids at Low Temperatures
prize_paper_references_citation_paper,Neuroscience,Health Professions,Cellular and Molecular Neuroscience,General Health Professions,Life Sciences,Health Sciences,1,W1593702539,Über die Geschwindigkeit der photochemischen Kohlensäurezersetzung in lebenden Zellen. II,W2528685614,Zum Abbau der Eiweisskörper im Hunger<sup>1</sup>)
prize_paper_references_citation_paper,Neuroscience,"Biochemistry, Genetics and Molecular Biology",Cellular and Molecular Neuroscience,Genetics,Life Sciences,Life Sciences,3,W2130799585,The identity of chemical and hormonal properties of the thyrotropin releasing hormone and pyroglutamyl-histidyl-proline amide,W2322899681,Recent Progress in Hormone Research
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Hematology,Life Sciences,Health Sciences,2,W2064008537,THE NATURAL-SELECTION THEORY OF ANTIBODY FORMATION,W2082085700,THE HALF-LIFE OF HOMOLOGOUS GAMMA GLOBULIN (ANTIBODY) IN SEVERAL SPECIES
prize_paper_references_citation_paper,Neuroscience,Arts and Humanities,Cellular and Molecular Neuroscience,History and Philosophy of Science,Life Sciences,Social Sciences,1,W1593702539,Über die Geschwindigkeit der photochemischen Kohlensäurezersetzung in lebenden Zellen. II,W2005886497,Über einen die Erzeugung und Verwandlung des Lichtes betreffenden heuristischen Gesichtspunkt
prize_paper_references_citation_paper,Neuroscience,Immunology and Microbiology,Cellular and Molecular Neuroscience,Immunology,Life Sciences,Life Sciences,3,W2064008537,THE NATURAL-SELECTION THEORY OF ANTIBODY FORMATION,W2018559485,Effect of Massive Antigen Dosage on Antigen Retention and Antibody Response in Rabbits.
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Infectious Diseases,Life Sciences,Health Sciences,1,W2064008537,THE NATURAL-SELECTION THEORY OF ANTIBODY FORMATION,W2011736451,Artificial Production of Immunological Tolerance: Immunological Effects of Experimental Embryonal Parabiosis
prize_paper_references_citation_paper,Neuroscience,Materials Science,Cellular and Molecular Neuroscience,Materials Chemistry,Life Sciences,Physical Sciences,4,W1593702539,Über die Geschwindigkeit der photochemischen Kohlensäurezersetzung in lebenden Zellen. II,W2118619621,Untersuchungen über die Assimilation der Kohlensäure
prize_paper_references_citation_paper,Neuroscience,"Biochemistry, Genetics and Molecular Biology",Cellular and Molecular Neuroscience,Molecular Biology,Life Sciences,Life Sciences,35,W2064008537,THE NATURAL-SELECTION THEORY OF ANTIBODY FORMATION,W1967702267,‘Actively Acquired Tolerance’ of Foreign Cells
prize_paper_references_citation_paper,Neuroscience,Environmental Science,Cellular and Molecular Neuroscience,Nature and Landscape Conservation,Life Sciences,Physical Sciences,1,W1980094138,CHEMOAFFINITY IN THE ORDERLY GROWTH OF NERVE FIBER PATTERNS AND CONNECTIONS,W2056978971,Functional recovery following alterations in nerve‐muscle connections of fishes
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Nephrology,Life Sciences,Health Sciences,2,W1593702539,Über die Geschwindigkeit der photochemischen Kohlensäurezersetzung in lebenden Zellen. II,W1966571987,Zur Lehre vom Blutgaswechsel in den verschiedenen Organen
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Neurology,Life Sciences,Health Sciences,4,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W1994922422,Central excitation and inhibition from the view point of chemical transmission
prize_paper_references_citation_paper,Neuroscience,Neuroscience,Cellular and Molecular Neuroscience,Neurology,Life Sciences,Life Sciences,7,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W2284974452,EFFECTS INDUCED IN A MONOSYNAPTIC REFLEX PATH BY ITS ACTIVATION
prize_paper_references_citation_paper,Neuroscience,Nursing,Cellular and Molecular Neuroscience,Nutrition and Dietetics,Life Sciences,Health Sciences,2,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W2044713185,An investigation of primary or direct inhibition
prize_paper_references_citation_paper,Neuroscience,Engineering,Cellular and Molecular Neuroscience,Ocean Engineering,Life Sciences,Physical Sciences,1,W2098749676,The recording of potentials from motoneurones with an intracellular electrode,W2026250219,Slow potential waves in the superior cervical ganglion
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Oncology,Life Sciences,Health Sciences,1,W2004213037,Pre-Lumirhodopsin and the Bleaching of Visual Pigments,W2088559574,THE ACTION OF LIGHT ON RHODOPSIN
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Ophthalmology,Life Sciences,Health Sciences,1,W2105756791,THE MOLAR EXTINCTION OF RHODOPSIN,W1963858199,"ENERGY, QUANTA, AND VISION"
prize_paper_references_citation_paper,Neuroscience,Chemistry,Cellular and Molecular Neuroscience,Organic Chemistry,Life Sciences,Physical Sciences,9,W2009667219,Improved patch-clamp techniques for high-resolution current recording from cells and cell-free membrane patches,W2020181977,Three-phase contact line motion in the deposition of spread monolayers
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Pharmacology,Life Sciences,Health Sciences,1,W2105756791,THE MOLAR EXTINCTION OF RHODOPSIN,W2138042011,The Biochemistry of Vision
prize_paper_references_citation_paper,Neuroscience,"Pharmacology, Toxicology and Pharmaceutics",Cellular and Molecular Neuroscience,Pharmacology,Life Sciences,Life Sciences,1,W2117059432,An analysis of the end‐plate potential recorded with an intra‐cellular electrode,W2175655924,PHARMACOLOGY OF THE NEUROMUSCULAR JUNCTION
prize_paper_references_citation_paper,Neuroscience,Chemistry,Cellular and Molecular Neuroscience,Physical and Theoretical Chemistry,Life Sciences,Physical Sciences,6,W1593702539,Über die Geschwindigkeit der photochemischen Kohlensäurezersetzung in lebenden Zellen. II,W1515769169,Zur Anwendung des Einsteinschen Photochemischen Äquivalentgesetzes. I
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Physiology,Life Sciences,Health Sciences,3,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W2153572252,POST-TETANIC POTENTIATION OF RESPONSE IN MONOSYNAPTIC REFLEX PATHWAYS OF THE SPINAL CORD
prize_paper_references_citation_paper,Neuroscience,Agricultural and Biological Sciences,Cellular and Molecular Neuroscience,Plant Science,Life Sciences,Life Sciences,6,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W2090074774,"On the nature of the fundamental activity of the nervous centres; together with an analysis of the conditioning of rhythmic activity in progression, and a theory of the evolution of function in the nervous system"
prize_paper_references_citation_paper,Neuroscience,Materials Science,Cellular and Molecular Neuroscience,Polymers and Plastics,Life Sciences,Physical Sciences,2,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W2166953906,The action of eserine‐like and curare‐like substances on the responses of frog's nerve‐muscle preparations to repetitive stimulation
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Psychiatry and Mental health,Life Sciences,Health Sciences,2,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W2034668353,Motor and propriospinal cells in the thoracic and lumbar ventral horn of the rhesus monkey
prize_paper_references_citation_paper,Neuroscience,Physics and Astronomy,Cellular and Molecular Neuroscience,Radiation,Life Sciences,Physical Sciences,1,W2064008537,THE NATURAL-SELECTION THEORY OF ANTIBODY FORMATION,W2290089554,The disposal and organ-distribution of radioiodinated bovine serum proteins in control and specifically sensitized rabbits.
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,"Radiology, Nuclear Medicine and Imaging",Life Sciences,Health Sciences,1,W2047758880,Excitatory and inhibitory processes acting upon individual Purkinje cells of the cerebellum in cats,W2420099340,ANTIDROMIC CONDUCTION OF VOLLEYS IN PYRAMIDAL TRACT
prize_paper_references_citation_paper,Neuroscience,Veterinary,Cellular and Molecular Neuroscience,Small Animals,Life Sciences,Health Sciences,2,W2073929966,Cholinergic and inhibitory synapses in a pathway from motor‐axon collaterals to motoneurones,W2031675358,"Morphologie der spinalen Tibialis- und Peronaeus-Kerne bei der Katze: Topographie, Architektonik, Axon- und Dendritenverlauf der Motoneurone und Zwischenneurone in den Segmenten L6-S2"
prize_paper_references_citation_paper,Neuroscience,Psychology,Cellular and Molecular Neuroscience,Social Psychology,Life Sciences,Social Sciences,1,W2004213037,Pre-Lumirhodopsin and the Bleaching of Visual Pigments,W2030060118,Action of Light on Visual Pigments
prize_paper_references_citation_paper,Neuroscience,Chemistry,Cellular and Molecular Neuroscience,Spectroscopy,Life Sciences,Physical Sciences,5,W1593702539,Über die Geschwindigkeit der photochemischen Kohlensäurezersetzung in lebenden Zellen. II,W1731751967,Untersuchungen Über die Assimilation der Kohlensäure
prize_paper_references_citation_paper,Neuroscience,Physics and Astronomy,Cellular and Molecular Neuroscience,Statistical and Nonlinear Physics,Life Sciences,Physical Sciences,2,W1980094138,CHEMOAFFINITY IN THE ORDERLY GROWTH OF NERVE FIBER PATTERNS AND CONNECTIONS,W2317267928,Experimental Deflection of the Course of Optic Nerve in the Chick Embryo.
prize_paper_references_citation_paper,Neuroscience,Medicine,Cellular and Molecular Neuroscience,Surgery,Life Sciences,Health Sciences,2,W1593702539,Über die Geschwindigkeit der photochemischen Kohlensäurezersetzung in lebenden Zellen. II,W2293657740,Über die Adsorption in Lösungen
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Clinical Biochemistry,Analytical Chemistry,Life Sciences,Physical Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W2274336799,METABOLISM OF EMULSIFIED TRILAURIN (—C14OO—) AND OCTANOIC ACID (—C14OO—) BY RAT TISSUE SLICES
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Agricultural and Biological Sciences,Clinical Biochemistry,Animal Science and Zoology,Life Sciences,Life Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W2256685237,Biosynthesis of milk-fat in the rabbit from acetate and glucose. The mode of conversion of carbohydrate into fat
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Agricultural and Biological Sciences,Clinical Biochemistry,Aquatic Science,Life Sciences,Life Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W42135963,BUTYRATE OXIDATION BY LIVER ENZYMES
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Computer Science,Clinical Biochemistry,Artificial Intelligence,Life Sciences,Physical Sciences,1,W1481400953,Successful homotransplantation of the kidney in an identical twin.,W2431633659,Reciprocal skin homografts in a medico-legal case of familial identification of exchanged identical twins.
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology","Biochemistry, Genetics and Molecular Biology",Clinical Biochemistry,Biochemistry,Life Sciences,Life Sciences,5,W1965802835,Enzymes of fatty acid metabolism,W15005391,THE ACETOACETATE ACTIVATION AND CLEAVAGE ENZYME SYSTEM
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology","Biochemistry, Genetics and Molecular Biology",Clinical Biochemistry,Biotechnology,Life Sciences,Life Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W91797466,TRACER EXPERIMENTS ON THE MECHANISM OF SYNTHESIS OF VALERIC AND CAPROIC ACIDS BY CLOSTRIDIUM KLUYVERI
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology","Biochemistry, Genetics and Molecular Biology",Clinical Biochemistry,Cell Biology,Life Sciences,Life Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W2108382612,Interrelationships of Lipid and Carbohydrate Metabolism
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology","Biochemistry, Genetics and Molecular Biology",Clinical Biochemistry,Clinical Biochemistry,Life Sciences,Life Sciences,4,W1481400953,Successful homotransplantation of the kidney in an identical twin.,W2036905885,DIURESIS AND ANTIDIURESIS IN KIDNEYS AUTOTRANSPLANTED TO THE NECK OF DOGS
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Clinical Biochemistry,Complementary and alternative medicine,Life Sciences,Health Sciences,5,W1965802835,Enzymes of fatty acid metabolism,W121493816,FATTY ACID SYNTHESIS BY ENZYME PREPARATIONS OF CLOSTRIDIUM KLUYVERI
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Clinical Biochemistry,Electrochemistry,Life Sciences,Physical Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W1970797880,ENZYMATIC PYROPHOSPHORYLATION OF COENZYME A BY ADENOSINE TRIPHOSPHATE<sup>1</sup>
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Clinical Biochemistry,Epidemiology,Life Sciences,Health Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W1586437441,THE REQUIREMENTS OF THE FATTY ACID OXIDASE COMPLEX OF RAT LIVER
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Agricultural and Biological Sciences,Clinical Biochemistry,Food Science,Life Sciences,Life Sciences,3,W1965802835,Enzymes of fatty acid metabolism,W3119748177,STUDIES ON THE CYCLOPHORASE SYSTEM
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Clinical Biochemistry,Inorganic Chemistry,Life Sciences,Physical Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W74746413,THE PURIFICATION AND PROPERTIES OF PHOSPHOTRANSACETYLASE
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Materials Science,Clinical Biochemistry,Materials Chemistry,Life Sciences,Physical Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W1547725182,STUDIES OF ACETOACETATE FORMATION WITH LABELED CARBON
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology","Biochemistry, Genetics and Molecular Biology",Clinical Biochemistry,Molecular Biology,Life Sciences,Life Sciences,20,W1965802835,Enzymes of fatty acid metabolism,W1005186095,FATTY ACID OXIDATION AND THE KREBS TRICARBOXYLIC ACID CYCLE
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Clinical Biochemistry,Organic Chemistry,Life Sciences,Physical Sciences,13,W1965802835,Enzymes of fatty acid metabolism,W1031603377,ON THE MECHANISM OF FATTY ACID SYNTHESIS IN VIVO
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Chemistry,Clinical Biochemistry,Physical and Theoretical Chemistry,Life Sciences,Physical Sciences,8,W1965802835,Enzymes of fatty acid metabolism,W1511376141,"FATTY ACID METABOLISM. THE MECHANISM OF KETONE BODY SYNTHESIS FROM FATTY ACIDS, WITH ISOTOPIC CARBON AS TRACER"
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Medicine,Clinical Biochemistry,Physiology,Life Sciences,Health Sciences,9,W1965802835,Enzymes of fatty acid metabolism,W1776444476,ACETOACETIC ACID FORMATION IN VITRO FROM ODD AND EVEN NUMBERED RADIOACTIVE FATTY ACIDS
prize_paper_references_citation_paper,"Biochemistry, Genetics and Molecular Biology",Chemical Engineering,Clinical Biochemistry,Process Chemistry and Technology,Life Sciences,Physical Sciences,1,W1965802835,Enzymes of fatty acid metabolism,W163620252,A STUDY OF THE MECHANISM OF FATTY ACID OXIDATION WITH ISOTOPIC ACETOACETATE
